id,division,district,highest_dispo_charge,last_event_result,number,highest_charge,highest_charge_mod,complaint_year,next_pending_event,offense_date,sentencing,final_disposition,unit,event_of_final_dispo,drug,drug_patient,drug_res,full,incar,incar_county,incar_life,incar_prison,incr_local,prob,prob_formal,prob_sum,prog,prog_child,prog_dv,work,work_furl,work_pub,work_vol
4,Superior Court,Central,VC20002(a),Further Proceedings - Action Taken,CD219048,VC20001(a),,2009,,00:00.0,Probation Summary: 3 Years,Pled Guilty Misdemeanor - Immediate Sentencing,Superior Court,Felony Readiness Conference,,,,,,,,,,1095,,1095,,,,,,,
7,Superior Court,Central,VC20001(a),Felony Other Motion Hearing - Granted,CD219660,VC20001(a),,2009,,00:00.0,Probation Summary: 3 Years,Pled Guilty Misdemeanor - Immediate Sentencing,Superior Court,Felony Readiness Conference,,,,,,,,,,1095,,1095,,,,,,,
697,South Bay Branch,South County,VC20002(a),Sentencing Hearing  - Probation Granted Summary,CS231230,VC20001(a),,2009,,00:00.0,Probation Summary: 3 Years,Pled Guilty Misdemeanor - Immediate Sentencing,South Bay Branch,Preliminary Exam,,,,,,,,,,1095,,1095,,,,,,,
717,South Bay Branch,South County,VC23103(a),Further Proceedings - No Action Taken,CS235789,VC20001(a),,2010,,00:00.0,Probation Summary: 3 Years,Pled Guilty Misdemeanor - Immediate Sentencing,South Bay Branch,Felony Jury Trial,,,,,,,,,,1095,,1095,,,,,,,
477,North County Branch,North County,VC20002(a),Sentencing after Revocation - Probation Terminated,CN289826,VC20001(a),,2011,,00:00.0,Probation Summary: 3 Years,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Misdemeanor Readiness Hearing,,,,,,,,,,1095,,1095,,,,,,,
487,North County Branch,North County,VC20001(a),Sentencing Hearing  - Probation Granted Summary,CN291612,VC20001(a),,2011,,00:00.0,Probation Summary: 3 Years,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Preliminary Exam,,,,,,,,,,1095,,1095,,,,,,,
748,South Bay Branch,South County,VC20001(a),Sentencing Hearing  - Probation Granted Summary,CS247275,VC20001(a),,2011,,00:00.0,Probation Summary: 3 Years,Pled Guilty Misdemeanor - Immediate Sentencing,South Bay Branch,Preliminary Exam Readiness,,,,,,,,,,1095,,1095,,,,,,,
535,North County Branch,North County,VC20002(a),Restitution Hearing  - Restitution Set,CN302872,VC20001(a),,2012,,00:00.0,Probation Summary: 3 Years,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Misdemeanor Readiness Hearing,,,,,,,,,,1095,,1095,,,,,,,
571,North County Branch,North County,VC20001(a),Restitution Hearing  - Restitution Set,CN311448,VC20001(a),,2012,,00:00.0,Probation Summary: 3 Years,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Misdemeanor Readiness Hearing,,,,,,,,,,1095,,1095,,,,,,,
521,North County Branch,North County,VC20002(a),Sentencing Hearing  - Probation Granted Summary,CN299981,VC20001(a),,2011,,00:00.0,Probation Summary: 3 Years - Public Work Service: 5 Days,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Preliminary Exam Readiness,,,,,,,,,,1095,,1095,,,,5,,5,
125,Family Protection,Central,"PC245(a)(1), deadly w",Sentencing Hearing  - Probation Granted Summary,CD242358,PC245(a)(1),deadly w,2012,,00:00.0,Probation Summary: 3 Years - Public Work Service: 5 Days,Pled Guilty Misdemeanor - Immediate Sentencing,Domestic Violence,Further Proceedings,,,,,,,,,,1095,,1095,,,,5,,5,
224,East County Branch,East County,VC20002(a),Misdemeanor Readiness Hearing - Pled Guilty Misdemeanor - Immediate Sentencing,CE296384,VC20001(a),,2009,,00:00.0,Probation Summary: 3 Years - Public Work Service: 7 Days,Pled Guilty Misdemeanor - Immediate Sentencing,East County Branch,Misdemeanor Readiness Hearing,,,,,,,,,,1095,,1095,,,,7,,7,
530,North County Branch,North County,PC148(a)(1),Sentencing Hearing  - Probation Granted Summary,CN302287,VC20001(a),,2012,,00:00.0,Probation Summary: 3 Years - Volunteer Work Service: 160 Hours,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Preliminary Exam,,,,,,,,,,1095,,1095,,,,0,,,0
52,Superior Court,Central,VC20001(a),Proof of Compliance Hearing - In Compliance,CD228291,VC20001(b)(2),,2010,,00:00.0,Probation Summary: 3 Years - Volunteer Work Service: 40 Hours,Pled Guilty Misdemeanor - Immediate Sentencing,Superior Court,Preliminary Exam Readiness,,,,,,,,,,1095,,1095,,,,0,,,0
735,South Bay Branch,South County,VC12500(a),Sentencing Hearing  - Probation Granted Summary,CS241602,VC20001(a),,2010,,00:00.0,Probation Summary: 3 Years - Volunteer Work Service: 40 Hours,Pled Guilty Misdemeanor - Immediate Sentencing,South Bay Branch,Felony Jury Trial,,,,,,,,,,1095,,1095,,,,0,,,0
215,East County Branch,East County,VC20001(a),Misdemeanor Readiness Hearing - Pled Guilty Misdemeanor - Immediate Sentencing,CE291123,VC20001(a),,2009,,00:00.0,Probation Summary: 3 Years - Volunteer Work Service: 56 Hours,Pled Guilty Misdemeanor - Immediate Sentencing,East County Branch,Misdemeanor Readiness Hearing,,,,,,,,,,1095,,1095,,,,0,,,0
218,East County Branch,East County,VC20001(a),Sentencing after Revocation - Probation Reinstated,CE293149,VC20001(a),,2009,,00:00.0,Probation Summary: 5 Years,Pled Guilty Misdemeanor - Immediate Sentencing,East County Branch,Preliminary Exam,,,,,,,,,,1825,,1825,,,,,,,
456,North County Branch,North County,"VC23153(a), alcohol",Preliminary Exam Readiness - Pled Guilty Misdemeanor - Immediate Sentencing,CN285835,VC23153(a),alcohol,2010,,00:00.0,Probation Summary: 5 Years,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Preliminary Exam Readiness,,,,,,,,,,1825,,1825,,,,,,,
457,North County Branch,North County,VC20001(a),Proof of Enrollment Hearing - Probation Modified,CN286069,VC20001(a),,2010,,00:00.0,Probation Summary: 5 Years,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Felony Readiness Conference,,,,,,,,,,1825,,1825,,,,,,,
91,Superior Court,Central,VC23152(a),Further Proceedings - Action Taken,CD235911,VC23153(a),alcohol,2011,,00:00.0,Probation Summary: 5 Years,Pled Guilty Misdemeanor - Immediate Sentencing,Pre-Trial,Preliminary Exam,,,,,,,,,,1825,,1825,,,,,,,
265,East County Branch,East County,VC23153(b),Sentencing Hearing  - Probation Granted Summary,CE319189,VC23153(a),alcohol,2012,,00:00.0,Probation Summary: 5 Years,Pled Guilty Misdemeanor - Immediate Sentencing,East County Branch,Preliminary Exam Readiness,,,,,,,,,,1825,,1825,,,,,,,
271,East County Branch,East County,"VC23153(a), alcohol",Sentencing Hearing  - Probation Granted Summary,CE322279,VC23153(a),alcohol,2012,,00:00.0,Probation Summary: 5 Years,Pled Guilty Misdemeanor - Immediate Sentencing,East County Branch,Preliminary Exam Readiness,,,,,,,,,,1825,,1825,,,,,,,
551,North County Branch,North County,"VC23153(a), alcohol",Restitution Hearing  - Restitution Set,CN306939,VC23153(a),alcohol,2012,,00:00.0,Probation Summary: 5 Years,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Further Proceedings,,,,,,,,,,1825,,1825,,,,,,,
601,North County Branch,North County,"VC23153(a), alcohol",Misdemeanor Jury Trial - Pled Guilty Misdemeanor - Immediate Sentencing,CN317160,VC23153(a),alcohol,2013,,00:00.0,Probation Summary: 5 Years,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Misdemeanor Jury Trial,,,,,,,,,,1825,,1825,,,,,,,
557,North County Branch,North County,VC23153(b),Misdemeanor Readiness Hearing - Pled Guilty Misdemeanor - Immediate Sentencing,CN308225,VC23153(a),alcohol,2012,,00:00.0,Probation Summary: 5 Years - Fine,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Misdemeanor Readiness Hearing,,,,,,,,,,1825,,1825,,,,,,,
531,North County Branch,North County,"VC23153(a), alcohol",Sentencing Hearing  - Pled Guilty Misdemeanor - Immediate Sentencing,CN302310,VC23153(a),alcohol,2012,,00:00.0,Probation Summary: 8 Years,Pled Guilty Misdemeanor - Immediate Sentencing,North County Branch,Preliminary Exam Readiness,,,,,,,,,,2920,,2920,,,,,,,
721,South Bay Branch,South County,"VC23153(a), alcohol",Further Proceedings - Action Taken,CS236759,VC23153(a),alcohol,2010,,00:00.0,Local Custody: 120 Days - Probation Summary: 5 Years - Public Work Service: 10 Days,"Pled Guilty, Misdemeanor After Jury Sworn",South Bay Branch - OTS Grant,Felony Jury Trial,,,,,120,,,,,1825,,1825,,,,10,,10,
142,Superior Court,Central,PC415(2),Felony Jury Trial - Pled No Contest Infraction - Immediate Sentencing,CD246397,VC20001(a),,2013,,00:00.0,Fine,Pled No Contest Infraction - Immediate Sentencing,Superior Court,Felony Jury Trial,,,,,,,,,,,,,,,,,,,
9,Superior Court,Central,,Affidavit Filed - Warrant Issued,CD220622,VC20001(a),,2009,,00:00.0,,,Pre-Trial,,,,,,,,,,,,,,,,,,,,
23,Superior Court,Central,,Affidavit Filed - Warrant Issued,CD222544,VC20001(b)(2),,2009,,00:00.0,,,Superior Court,,,,,,,,,,,,,,,,,,,,
348,North County Branch,North County,,"Felony Arraignment on Complaint - FTA, Bench Warrant",CN264537,VC20001(a),,2009,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
379,North County Branch,North County,,"Felony Arraignment on Complaint - FTA, Bench Warrant",CN270007,VC12500(a),,2009,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
380,North County Branch,North County,,Affidavit Filed - Warrant Issued,CN270218,VC20001(a),,2009,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
42,Superior Court,Central,,Affidavit Filed - Warrant Issued,CD226403,VC20001(b)(2),,2010,,00:00.0,,,Superior Court,,,,,,,,,,,,,,,,,,,,
391,North County Branch,North County,,Affidavit Filed - Warrant Issued,CN272789,VC23153(a),alcohol,2010,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
401,North County Branch,North County,,Affidavit Filed - Warrant Issued,CN274072,PC207(a),,2010,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
412,North County Branch,North County,,Affidavit Filed - Warrant Issued,CN275964,VC23153(a),alcohol,2010,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
432,North County Branch,North County,,Affidavit Filed - Warrant Issued,CN280461,VC20001(a),,2010,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
738,South Bay Branch,South County,,Affidavit Filed - Warrant Issued,CS242089,VC20001(a),,2010,,00:00.0,,,South Bay Branch,,,,,,,,,,,,,,,,,,,,
744,South Bay Branch,South County,,Affidavit Filed - Warrant Issued,CS244175,VC20001(a),,2010,,00:00.0,,,South Bay Branch,,,,,,,,,,,,,,,,,,,,
73,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD232327,VC23153(a),drugs,2011,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
480,North County Branch,North County,,"Further Proceedings - FTA, Bench Warrant",CN289991,VC20001(a),,2011,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
503,North County Branch,North County,,Affidavit Filed - Warrant Issued,CN293981,VC20001(b)(2),,2011,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
506,North County Branch,North County,,Affidavit Filed - Warrant Issued,CN295246,VC20001(a),,2011,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
516,North County Branch,North County,,Affidavit Filed - Warrant Issued,CN297970,VC20001(a),,2011,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
751,South Bay Branch,South County,,Affidavit Filed - Warrant Issued,CS248530,VC23153(a),alcohol,2011,,00:00.0,,,South Bay Branch - OTS Grant,,,,,,,,,,,,,,,,,,,,
126,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD242368,VC20001(a),,2012,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
130,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD243167,VC2800.3(a),,2012,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
131,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD243650,VC20001(a),,2012,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
267,East County Branch,East County,,Affidavit Filed - Warrant Issued,CE319784,VC20001(a),,2012,,00:00.0,,,East County Branch,,,,,,,,,,,,,,,,,,,,
566,North County Branch,North County,,Further Proceedings - Action Taken,CN310131,VC20001(a),,2012,Felony Readiness Conference,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
147,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD247484,VC23153(a),alcohol,2013,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
151,Superior Court,Central,,Preliminary Exam Readiness - Continued,CD248189,VC23153(a),alcohol,2013,Preliminary Exam Readiness,00:00.0,,,Pre-Trial,,,,,,,,,,,,,,,,,,,,
155,Family Protection,Central,,Felony Readiness Conference - Continued,CD248618,PC273a(a),,2013,Felony Readiness Conference,00:00.0,,,Family Protection - Child Abuse,,,,,,,,,,,,,,,,,,,,
167,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD250122,VC20001(a),,2013,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
168,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD250134,VC20001(a),,2013,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
170,Superior Court,Central,,Dismissed Other (see note),CD250716,VC20001(a),,2013,,00:00.0,,,Pre-Trial,,,,,,,,,,,,,,,,,,,,
180,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD251776,VC20001(a),,2013,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
181,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD251844,VC20001(a),,2013,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
186,Superior Court,Central,,Arraignment on Information - Pled Not Guilty,CD252482,VC23153(a),alcohol,2013,Felony Readiness Conference,00:00.0,,,Superior Court,,,,,,,,,,,,,,,,,,,,
188,Superior Court,Central,,Preliminary Exam - Bound Over - Immediate Arraignment,CD252713,VC20001(a),,2013,Felony Readiness Conference,00:00.0,,,Superior Court,,,,,,,,,,,,,,,,,,,,
288,East County Branch,East County,,Felony Readiness Conference - Trial Date Confirmed,CE334136,VC23153(a),combine,2013,Felony Jury Trial,00:00.0,,,East County Branch,,,,,,,,,,,,,,,,,,,,
292,East County Branch,East County,,Felony Other Motion Hearing - Granted,CE335020,PC192(c)(1),lawful act,2013,Felony Readiness Conference,00:00.0,,,East County Branch,,,,,,,,,,,,,,,,,,,,
638,North County Branch,North County,,Felony Readiness Conference - Continued,CN323705,VC23153(a),alcohol,2013,Felony Readiness Conference,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
653,North County Branch,North County,,Preliminary Exam Readiness - Continued,CN326141,VC20001(a),,2013,Preliminary Exam Readiness,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
193,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD253683,VC23153(a),alcohol,2014,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
194,Superior Court,Central,,Felony Readiness Conference - Continued,CD253844,VC23153(a),drugs,2014,Felony Readiness Conference,00:00.0,,,Superior Court,,,,,,,,,,,,,,,,,,,,
197,Superior Court,Central,,Preliminary Exam Readiness - Felony Preliminary Exam Hearing Confirmed,CD254495,VC20001(a),,2014,Preliminary Exam,00:00.0,,,Pre-Trial,,,,,,,,,,,,,,,,,,,,
201,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD254657,VC23153(a),alcohol,2014,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
202,Superior Court,Central,,Preliminary Exam Readiness - Felony Preliminary Exam Hearing Confirmed,CD254878,VC20001(a),,2014,Preliminary Exam,00:00.0,,,Pre-Trial,,,,,,,,,,,,,,,,,,,,
203,Case Issuing/Extraditions,Central,,Affidavit Filed - Warrant Issued,CD254945,VC20001(a),,2014,,00:00.0,,,Case Issuing/Extraditions,,,,,,,,,,,,,,,,,,,,
204,Narcotics,Central,,Preliminary Exam - Continued,CD255076,VC20001(b)(2),,2014,Preliminary Exam,00:00.0,,,Narcotics,,,,,,,,,,,,,,,,,,,,
206,Superior Court,Central,,Preliminary Exam Readiness - Continued,CD255297,VC23153(a),alcohol,2014,Preliminary Exam Readiness,00:00.0,,,Pre-Trial,,,,,,,,,,,,,,,,,,,,
207,Superior Court,Central,,Preliminary Exam Readiness - Continued,CD255304,VC23153(a),alcohol,2014,Preliminary Exam Readiness,00:00.0,,,Pre-Trial,,,,,,,,,,,,,,,,,,,,
209,Superior Court,Central,,Preliminary Exam Readiness - Continued,CD255688,PC187(a),,2014,Preliminary Exam,00:00.0,,,Superior Court,,,,,,,,,,,,,,,,,,,,
210,Superior Court,Central,,Felony Arraignment on Complaint - Pled Not Guilty,CD255856,VC23153(a),alcohol,2014,Preliminary Exam Readiness,00:00.0,,,Pre-Trial,,,,,,,,,,,,,,,,,,,,
211,Superior Court,Central,,Felony Arraignment on Complaint - Pled Not Guilty,CD255929,PC245(a)(1),deadly w,2014,Preliminary Exam Readiness,00:00.0,,,Pre-Trial,,,,,,,,,,,,,,,,,,,,
212,Superior Court,Central,,Preliminary Exam Readiness - Continued,CD256198,VC23153(a),alcohol,2014,Preliminary Exam Readiness,00:00.0,,,Pre-Trial,,,,,,,,,,,,,,,,,,,,
296,East County Branch,East County,,Preliminary Exam - Bound Over,CE337220,VC20001(a),,2014,Arraignment on Information,00:00.0,,,East County Branch,,,,,,,,,,,,,,,,,,,,
297,East County Branch,East County,,Preliminary Exam Readiness - Felony Preliminary Exam Hearing Confirmed,CE337490,VC20001(b)(2),,2014,Preliminary Exam,00:00.0,,,East County Branch,,,,,,,,,,,,,,,,,,,,
299,East County Branch,East County,,Preliminary Exam - Bound Over,CE338458,VC2800.3(a),,2014,Arraignment on Information,00:00.0,,,East County Branch,,,,,,,,,,,,,,,,,,,,
300,East County Branch,East County,,Preliminary Exam - Continued,CE338527,PC182(a)(1),,2014,Preliminary Exam,00:00.0,,,East County Branch,,,,,,,,,,,,,,,,,,,,
301,East County Branch,East County,,Preliminary Exam - Continued,CE338527,PC182(a)(1),,2014,Preliminary Exam,00:00.0,,,East County Branch,,,,,,,,,,,,,,,,,,,,
302,East County Branch,East County,,Felony Readiness Conference - Continued,CE338858,VC23153(a),alcohol,2014,Felony Readiness Conference,00:00.0,,,East County Branch,,,,,,,,,,,,,,,,,,,,
663,North County Branch,North County,,Misdemeanor Readiness Hearing - Continued,CN328748,VC20001(a),,2014,Misdemeanor Readiness Hearing,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
667,North County Branch,North County,,Affidavit Filed - Warrant Issued,CN330622,VC20001(a),,2014,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
669,North County Branch,North County,,Preliminary Exam Readiness - Continued,CN330837,VC23153(a),combine,2014,Preliminary Exam Readiness,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
670,North County Branch,North County,,Preliminary Exam Readiness - Felony Preliminary Exam Hearing Confirmed,CN330951,VC20001(a),,2014,Preliminary Exam,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
674,North County Branch,North County,,Preliminary Exam Readiness - Continued,CN331535,VC20001(a),,2014,Preliminary Exam Readiness,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
676,North County Branch,North County,,Affidavit Filed - Warrant Issued,CN331910,VC20001(a),,2014,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
678,North County Branch,North County,,Felony Arraignment on Complaint - Pled Not Guilty,CN332162,VC23153(a),alcohol,2014,Preliminary Exam Readiness,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
679,North County Branch,North County,,"Felony Arraignment on Complaint - FTA, Bench Warrant",CN332517,VC20001(a),,2014,,00:00.0,,,North County Branch,,,,,,,,,,,,,,,,,,,,
